id,queries
ChIJjyn6YrTU1IkRVTQ_Q6CXZ5w,Searching for a tapas bar with friendly service and a clean atmosphere.
ChIJjyn6YrTU1IkRVTQ_Q6CXZ5w,Desiring a place with roasted bone marrow and mushroom croquetas to enjoy with friends.
ChIJjyn6YrTU1IkRVTQ_Q6CXZ5w,Seeking a dining experience with a nice ambiance for a leisurely lunch or group conversation.
ChIJjyn6YrTU1IkRVTQ_Q6CXZ5w,Interested in recommendations for enjoyable food despite a few minor disappointments in specific dishes.
ChIJyzosNjK4t4kREm7iQ8gOIuo,Looking for a cozy Spanish restaurant with intimate dining and family-style dishes.
ChIJyzosNjK4t4kREm7iQ8gOIuo,Desiring a variety of tapas including shrimp and fried squid in a comfortable atmosphere.
ChIJyzosNjK4t4kREm7iQ8gOIuo,Seeking a place with standout steaks and delicious desserts like flan and bread pudding.
ChIJyzosNjK4t4kREm7iQ8gOIuo,Interested in a bistro with attentive service and a family photo decor.
ChIJyzosNjK4t4kREm7iQ8gOIuo,"Searching for traditional Spanish tapas options, despite mixed reviews on certain dishes."
ChIJq-daJ0ME9YgR3GpEGsLo-aQ,Looking for a Spanish restaurant with vibrant atmosphere and attentive service.
ChIJq-daJ0ME9YgR3GpEGsLo-aQ,Seeking a place for brunch with great mimosas and delicious churros.
ChIJq-daJ0ME9YgR3GpEGsLo-aQ,Interested in tapas and flavorful paella for dinner at a welcoming spot.
ChIJq-daJ0ME9YgR3GpEGsLo-aQ,Searching for a restaurant that can accommodate large parties with excellent service.
ChIJq-daJ0ME9YgR3GpEGsLo-aQ,Desiring a dining experience in midtown Atlanta with superb food quality.
ChIJjYKuzBLqwoARcDf4wVz-p5A,Looking for authentic Spanish cuisine with a focus on Andalusian dishes.
ChIJjYKuzBLqwoARcDf4wVz-p5A,Seeking a cozy restaurant with a lovely outdoor patio atmosphere.
ChIJjYKuzBLqwoARcDf4wVz-p5A,Desiring a delightful dining experience with standout dishes like paella and pork belly.
ChIJjYKuzBLqwoARcDf4wVz-p5A,Searching for a place that offers delicious desserts like Basque cheesecake and churros.
ChIJjYKuzBLqwoARcDf4wVz-p5A,Interested in a casual dining experience with attentive service despite minor issues.
ChIJq2ODUwEE9YgR94CN_Crd93k,Looking for a vibrant Spanish restaurant with shareable plates.
ChIJq2ODUwEE9YgR94CN_Crd93k,Desiring a lively atmosphere perfect for a fun outing with friends.
ChIJq2ODUwEE9YgR94CN_Crd93k,Interested in a restaurant with excellent seafood paella and delightful croquetas.
ChIJq2ODUwEE9YgR94CN_Crd93k,Searching for a place with a rustic wood setting and a wraparound patio.
ChIJq2ODUwEE9YgR94CN_Crd93k,Wanting to enjoy a diverse menu of tapas with top-notch service.
ChIJ3xCgVsu9woARTTJhTgFCBRk,Looking for a Spanish restaurant with a lively atmosphere and friendly staff.
ChIJ3xCgVsu9woARTTJhTgFCBRk,Interested in trying the lobster paella and sangria flight at a dinner spot.
ChIJ3xCgVsu9woARTTJhTgFCBRk,Seeking a place with well-reviewed appetizers like ham croquetas and tuna tacos.
ChIJ3xCgVsu9woARTTJhTgFCBRk,Want to enjoy a nicely done tomahawk steak in a bright decor environment.
ChIJ3xCgVsu9woARTTJhTgFCBRk,"Searching for a restaurant with a variety of seafood options, despite mixed reviews on portion sizes."
ChIJp-utjq48TIYRj5IRd9r8qlw,Looking for a vibrant restaurant with a trendy atmosphere and great food for a special occasion.
ChIJp-utjq48TIYRj5IRd9r8qlw,"Desiring a place with delicious brunch options, particularly a unique Brunch Paella."
ChIJp-utjq48TIYRj5IRd9r8qlw,"Interested in a restaurant known for its seafood paella, preferably one that's flavorful."
ChIJp-utjq48TIYRj5IRd9r8qlw,"Searching for a spot with attentive service and memorable touches, like complimentary treats."
ChIJp-utjq48TIYRj5IRd9r8qlw,Wanting a casual dining experience with solid reviews for both food and customer service.
ChIJX2j72CiZToYRjRYhrKbOtlI,Looking for a cozy Spanish restaurant with outdoor seating for a date night experience.
ChIJX2j72CiZToYRjRYhrKbOtlI,"Interested in trying a seafood dish, specifically a paella for two, at a tapas restaurant."
ChIJX2j72CiZToYRjRYhrKbOtlI,Searching for recommendations on tender codfish in tomato sauce at a Spanish dining spot.
ChIJX2j72CiZToYRjRYhrKbOtlI,Seeking a vibrant atmosphere to enjoy a pitcher of sangria and a selection of tapas.
ChIJX2j72CiZToYRjRYhrKbOtlI,"Desiring a Spanish restaurant with a diverse menu, featuring steak topped with blue cheese and mixed review dishes like patatas bravas."
ChIJ-RwrN0m5woAR8guvtLSLPj0,Looking for a classic Spanish restaurant with excellent paellas and a charming atmosphere.
ChIJ-RwrN0m5woAR8guvtLSLPj0,"Searching for a place that serves a variety of tapas, particularly mushroom and olive dishes."
ChIJ-RwrN0m5woAR8guvtLSLPj0,Desiring a restaurant known for friendly staff and attentive service during busy nights.
ChIJ-RwrN0m5woAR8guvtLSLPj0,Seeking a dining experience with poached pears in red wine and traditional flan for dessert.
ChIJ-RwrN0m5woAR8guvtLSLPj0,"Wanting to eat authentic Spanish cuisine, especially seafood-rich paellas like shrimp and Paella Marinera."
ChIJO5RlsCCfToYRRHnHouqkCYY,Looking for a cozy Spanish restaurant with a great tapas selection and live flamenco.
ChIJO5RlsCCfToYRRHnHouqkCYY,Seeking a place to enjoy authentic homemade sangría and a memorable dining experience.
ChIJO5RlsCCfToYRRHnHouqkCYY,Desiring a casual night out with friends at a well-loved tapas bar featuring a variety of small bites.
ChIJO5RlsCCfToYRRHnHouqkCYY,"In search of a restaurant with standout dishes like croquetas, chorizo, and a delicious house paella."
ChIJO5RlsCCfToYRRHnHouqkCYY,Wanting to find a restaurant that feels like a home away from home with attentive service.
ChIJi5tYveiZToYReLeYTZGGa6E,Looking for a charming Spanish restaurant with a cozy atmosphere for sharing tapas with friends and family.
ChIJi5tYveiZToYReLeYTZGGa6E,Seeking a place that serves authentic Spanish dishes like patatas bravas and ham croquettes in Toronto.
ChIJi5tYveiZToYReLeYTZGGa6E,"Desiring an inviting restaurant experience with friendly staff and great cocktail options, especially sangria."
ChIJi5tYveiZToYReLeYTZGGa6E,"Interested in trying different varieties of paella, despite mixed reviews on quality, in a chic dining setting."
ChIJi5tYveiZToYReLeYTZGGa6E,Searching for a restaurant that has thoughtful gestures like complimentary birthday cakes for special occasions.
ChIJ1_xvcY4F9YgRt4Fsgwz-ENY,Looking for a stylish restaurant with shareable Spanish snacks and unique flavors.
ChIJ1_xvcY4F9YgRt4Fsgwz-ENY,Searching for a dinner spot with excellent potatoes bravas and harissa chicken.
ChIJ1_xvcY4F9YgRt4Fsgwz-ENY,Desiring a charming atmosphere for a birthday celebration with outdoor patio views.
ChIJ1_xvcY4F9YgRt4Fsgwz-ENY,Wanting a restaurant with attentive service and a variety of tapas options.
ChIJ1_xvcY4F9YgRt4Fsgwz-ENY,Seeking a meat-friendly and vegetarian-inclusive menu at reasonable prices.
ChIJQw7usiC7LIQRJ3R-8KH2Ri4,looking for a restaurant with exceptional flavors and standout paella
ChIJQw7usiC7LIQRJ3R-8KH2Ri4,interested in a place that uses firewood cooking for unique taste
ChIJQw7usiC7LIQRJ3R-8KH2Ri4,seeking a restaurant known for delicious dishes and culinary excellence
ChIJQw7usiC7LIQRJ3R-8KH2Ri4,want to visit a restaurant that offers brunch and dinner options
ChIJQw7usiC7LIQRJ3R-8KH2Ri4,searching for a dining experience with a diverse menu and satisfied patrons
ChIJsQ5h9yPHwoAR5KzytrPc3H4,Looking for a restaurant with comforting Spanish dishes like paella and empanadas.
ChIJsQ5h9yPHwoAR5KzytrPc3H4,Seeking a warm and welcoming atmosphere reminiscent of family gatherings.
ChIJsQ5h9yPHwoAR5KzytrPc3H4,Interested in a spot known for generous portion sizes at reasonable prices.
ChIJsQ5h9yPHwoAR5KzytrPc3H4,Searching for Spanish cuisine such as tortillas de papa and garlic shrimp.
ChIJsQ5h9yPHwoAR5KzytrPc3H4,Desiring a place with a well-decorated ambiance and a small market with imported products.
ChIJmx6Xk8o0K4gR_jkDCsG80SY,Looking for a classic steakhouse for a special occasion with a historic ambiance and fantastic service.
ChIJmx6Xk8o0K4gR_jkDCsG80SY,Searching for a restaurant that offers unique items like pork Caesar salad and delicious escargot.
ChIJmx6Xk8o0K4gR_jkDCsG80SY,"Desiring a dining experience featuring high-quality steaks like porterhouse and dry-aged rib steak, cooked perfectly."
ChIJmx6Xk8o0K4gR_jkDCsG80SY,"Seeking a place with standout sides, particularly the best onion rings and customized baked potatoes."
ChIJmx6Xk8o0K4gR_jkDCsG80SY,Wanting restaurant options with decadent desserts such as beignets with ice cream and an extensive wine list.
ChIJLazaNzLL1IkRu_08acqGEpE,Looking for a romantic dinner with an upscale atmosphere and live entertainment.
ChIJLazaNzLL1IkRu_08acqGEpE,Searching for a restaurant with delicious beef tartare and scallops in Toronto.
ChIJLazaNzLL1IkRu_08acqGEpE,Interested in a girls' night out spot with signature cocktails and cozy lighting.
ChIJLazaNzLL1IkRu_08acqGEpE,Seeking a steak house known for its 8oz fillet mignon and truffle fries.
ChIJLazaNzLL1IkRu_08acqGEpE,Want to find a place for a memorable brunch or supper club experience with great service.
ChIJLxiFpd40K4gRG4xsHBrQhFk,Looking for a high-end steakhouse with quality A5 Kobe steaks and a piano bar ambiance.
ChIJLxiFpd40K4gRG4xsHBrQhFk,Seeking a restaurant with excellent service and rich desserts for a special occasion.
ChIJLxiFpd40K4gRG4xsHBrQhFk,Interested in a place that offers oversized crispy popovers and homemade bread as starters.
ChIJLxiFpd40K4gRG4xsHBrQhFk,Desiring a steakhouse with duck fat fries and potatoes gratin as accompaniments.
ChIJLxiFpd40K4gRG4xsHBrQhFk,Want a dining experience that includes a well-curated wine selection and an elegant atmosphere.
ChIJ195p17o0K4gRhlVztSbsDQY,Looking for an upscale steakhouse with prime beef and seafood options.
ChIJ195p17o0K4gRhlVztSbsDQY,Desiring a cozy atmosphere with attentive service and casual dining attire.
ChIJ195p17o0K4gRhlVztSbsDQY,Searching for well-cooked steaks like filet mignon and ribeye in Toronto.
ChIJ195p17o0K4gRhlVztSbsDQY,Interested in trying French onion soup and crab cakes as appetizers.
ChIJ195p17o0K4gRhlVztSbsDQY,"Wanting a satisfying dessert option, preferably key lime pie over cheesecake."
ChIJx2sC4dM0K4gREJyRW3vdakw,Find a seafood and steakhouse with an elegant atmosphere and excellent service in Toronto.
ChIJx2sC4dM0K4gREJyRW3vdakw,Suggest a restaurant with a lively cocktail bar and a long wine list.
ChIJx2sC4dM0K4gREJyRW3vdakw,Look for a place known for standout dishes such as salmon and New York strip-loin.
ChIJx2sC4dM0K4gREJyRW3vdakw,Recommend a restaurant ideal for special occasions like anniversaries and birthdays.
ChIJx2sC4dM0K4gREJyRW3vdakw,Locate a dining venue with a cozy dining area and good staff professionalism.
ChIJs0UEiqg1K4gRnAt1aHAz9j0,Halal steak with a casual atmosphere and good service
ChIJs0UEiqg1K4gRnAt1aHAz9j0,Unique features of ordering from the phone and cash promotions
ChIJs0UEiqg1K4gRnAt1aHAz9j0,Good quality food but high prices and small portions
ChIJs0UEiqg1K4gRnAt1aHAz9j0,Relaxed dining experience with friendly staff and some noise
ChIJs0UEiqg1K4gRnAt1aHAz9j0,Japanese-inspired eatery with locally sourced ingredients
ChIJi9Hfshc1K4gR1nsbosaNPiA,Looking for a contemporary atmosphere for brunch or dinner with good service.
ChIJi9Hfshc1K4gR1nsbosaNPiA,Seeking well-presented dishes including fresh Caesar salad and perfection in steak.
ChIJi9Hfshc1K4gR1nsbosaNPiA,Interested in a happy hour with half-price cocktails and $10 to $15 shareable options.
ChIJi9Hfshc1K4gR1nsbosaNPiA,Desiring a steak house with an upscale decor ideal for special occasions and private gatherings.
ChIJi9Hfshc1K4gR1nsbosaNPiA,Wanting recommendations for a restaurant with delicious food despite minor service issues.
ChIJQ6imhZYyK4gRCitg253EeFI,Looking for an upscale restaurant suitable for celebrations and casual gatherings in North York.
ChIJQ6imhZYyK4gRCitg253EeFI,Suggest a place with a robust wine list and delicious comfort food options for brunch or lunch.
ChIJQ6imhZYyK4gRCitg253EeFI,Searching for a steakhouse with a lovely outdoor patio that offers friendly and efficient service.
ChIJQ6imhZYyK4gRCitg253EeFI,Recommend a dining spot known for its well-executed culinary offerings and generous portions like the Cobb salad.
ChIJQ6imhZYyK4gRCitg253EeFI,Find a restaurant with complimentary parking and a good atmosphere for both formal occasions and work functions.
ChIJjdlEmm8tK4gR8peRQPo_Djs,Looking for a restaurant with classic steak and seafood dishes for a special occasion
ChIJjdlEmm8tK4gR8peRQPo_Djs,Searching for a casual dining spot with attentive service and a stylish atmosphere
ChIJjdlEmm8tK4gR8peRQPo_Djs,Desiring delectable appetizers and perfectly cooked steaks like peppercorn New York sirloin
ChIJjdlEmm8tK4gR8peRQPo_Djs,Seeking a reliable place for both brunch-worthy dishes and luxurious dinners
ChIJjdlEmm8tK4gR8peRQPo_Djs,In need of a restaurant offering memorable dining experiences and sweet birthday desserts
ChIJC0sTvATL1IkROhoGvusEeiI,Looking for a modern restaurant with vegan options and unique drinks in Toronto.
ChIJC0sTvATL1IkROhoGvusEeiI,Seeking a casual brunch spot with a fresh menu and good service experiences.
ChIJC0sTvATL1IkROhoGvusEeiI,Interested in a dining place known for flavorful vegan dishes and creative beverages.
ChIJC0sTvATL1IkROhoGvusEeiI,Desiring a restaurant with a welcoming atmosphere and a focus on plant-based meals.
ChIJC0sTvATL1IkROhoGvusEeiI,Searching for a restaurant that offers both excellent vegan selections and a variety of cocktails.
ChIJJxsUTKLS1IkRRVSoeMEIsW0,Looking for a casual restaurant with classic steak and seafood dishes for a special occasion.
ChIJJxsUTKLS1IkRRVSoeMEIsW0,"Seeking a dining experience with attentive and friendly service, especially recommendations from staff."
ChIJJxsUTKLS1IkRRVSoeMEIsW0,"Interested in trying the Prime Rib, particularly the 24oz Omega option that diners suggest sharing."
ChIJJxsUTKLS1IkRRVSoeMEIsW0,"Desiring a coffee ice cream dessert, like the Billy Miner Pie, that adds a special touch to the meal."
ChIJJxsUTKLS1IkRRVSoeMEIsW0,Searching for a steakhouse that offers good value but be aware of possible long wait times and parking challenges.
ChIJfQJkpzMyK4gRDnUt3YFXa5w,Looking for a family-friendly restaurant with activities for children and quick service.
ChIJfQJkpzMyK4gRDnUt3YFXa5w,Interested in trying standout dishes like bean tacos and salmon at a casual dining place.
ChIJfQJkpzMyK4gRDnUt3YFXa5w,Searching for a spot with excellent burgers and avocado smash for a delightful dinner experience.
ChIJfQJkpzMyK4gRDnUt3YFXa5w,Seeking recommendations for must-try desserts at a restaurant known for attentive service.
ChIJfQJkpzMyK4gRDnUt3YFXa5w,Desiring a restaurant with quality food options like shrimp tacos and rigatoni in a relaxed atmosphere.
ChIJIfzNuJrS1IkRGYTanmuvo_c,looking for a cozy and romantic restaurant for a special occasion
ChIJIfzNuJrS1IkRGYTanmuvo_c,want to try a fine dining place with prime steaks and seafood
ChIJIfzNuJrS1IkRGYTanmuvo_c,searching for a spot with delicious oysters and attentive service
ChIJIfzNuJrS1IkRGYTanmuvo_c,interested in a quiet restaurant with a calm ambiance for intimate conversations
ChIJIfzNuJrS1IkRGYTanmuvo_c,want to celebrate a birthday with delightful desserts and a charming setting
ChIJ1zT0nB41K4gR_a8cs4gTLkA,looking for a Mediterranean vibe restaurant with a patio
ChIJ1zT0nB41K4gR_a8cs4gTLkA,want to try Summerlicious menu with well-priced dishes
ChIJ1zT0nB41K4gR_a8cs4gTLkA,seeking a cozy restaurant with a lively atmosphere for a gathering
ChIJ1zT0nB41K4gR_a8cs4gTLkA,interested in flavorful dishes like Corn Ribs and Salmon Tartare
ChIJ1zT0nB41K4gR_a8cs4gTLkA,searching for a place with creative drinks and attentive service
ChIJtYx2gM03K4gRQCrDXQ4PQGo,"Looking for a place with exceptional steak dishes, especially Filet Mignon and rib-eye steaks."
ChIJtYx2gM03K4gRQCrDXQ4PQGo,Seeking a cozy atmosphere to celebrate a special occasion like a birthday or anniversary.
ChIJtYx2gM03K4gRQCrDXQ4PQGo,Interested in a restaurant that offers classic appetizers like Caesar salad and French onion soup.
ChIJtYx2gM03K4gRQCrDXQ4PQGo,Desiring a dining experience focused on great food despite mixed service reviews.
ChIJtYx2gM03K4gRQCrDXQ4PQGo,Want to find a steakhouse where I can enjoy delightful sauces like peppercorn sauce.
ChIJfybYrjHL1IkRXIwAtHL9d48,Looking for a fine dining Italian restaurant with a romantic atmosphere for a special occasion.
ChIJfybYrjHL1IkRXIwAtHL9d48,Searching for a place that offers excellent wine pairings and traditional Italian dishes like pasta and lentil soup.
ChIJfybYrjHL1IkRXIwAtHL9d48,Wanting a charming restaurant with impeccable service and a classic decor reminiscent of 90s dining.
ChIJfybYrjHL1IkRXIwAtHL9d48,Seeking an Italian restaurant with a back patio and a substantial wine list for an elegant meal.
ChIJfybYrjHL1IkRXIwAtHL9d48,Desiring a comfortable fine dining experience despite minor inconveniences like washrooms in the basement.
ChIJXS-QgQQ4K4gRdFWhj1LPURI,Looking for a classic steakhouse with an elegant atmosphere for a romantic dinner.
ChIJXS-QgQQ4K4gRdFWhj1LPURI,I want to enjoy a delicious filet mignon and a great dessert like tiramisu.
ChIJXS-QgQQ4K4gRdFWhj1LPURI,Searching for a steakhouse offering surf 'n' turf and live music for a work dinner.
ChIJXS-QgQQ4K4gRdFWhj1LPURI,I want a place with creamy lobster bisque and baked potatoes as sides.
ChIJXS-QgQQ4K4gRdFWhj1LPURI,Looking for a restaurant with attentive service and unique decor for a special occasion.
